layer,rel_path,family,module,role,has_desc,has_state,has_algo,has_ctx,is_hot_path,is_bridge,has_legacy_hot_path,tested,note
L3_MD,ufc_core/L3_MD/Material/Plast/MD_Mat_Plast_JohnsonCook.f90,Plast,MD_Mat_Plast_JohnsonCook,Def,True,True,True,True,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Plast/MD_Mat_Plast_RateDep.f90,Plast,MD_Mat_Plast_RateDep,Def,True,True,True,False,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Registry/MD_Mat_Plast_Reg.f90,Registry,MD_Mat_Plast_Reg,Domain,True,False,True,False,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Registry/MD_Mat_Reg_Ops.f90,Registry,MD_Mat_Reg_Ops,Def,True,True,True,True,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Registry/MD_Mat_Registry.f90,Registry,MD_Mat_Registry,Def,False,False,False,False,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Thermal/MD_Mat_Therm_Brg.f90,Thermal,MD_Mat_Therm_Brg,Def,True,False,False,False,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Thermal/MD_Mat_Therm_Conduction.f90,Thermal,MD_Mat_Therm_Conduction,Def,True,True,False,False,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Thermal/MD_Mat_Therm_Core.f90,Thermal,MD_Mat_Therm_Core,Def,True,False,True,False,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Thermal/MD_Mat_Therm_Def.f90,Thermal,MD_Mat_Therm_Def,Def,True,True,True,True,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Thermal/MD_Mat_Therm_Expansion.f90,Thermal,MD_Mat_Therm_Expansion,Def,True,True,False,False,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Thermal/MD_Mat_Therm_Iso.f90,Thermal,MD_Mat_Therm_Iso,Def,True,False,False,False,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Thermal/MD_Mat_Therm_Ortho.f90,Thermal,MD_Mat_Therm_Ortho,Def,True,False,False,False,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Thermal/MD_Mat_Therm_PhaseChg.f90,Thermal,MD_Mat_Therm_PhaseChg,Def,True,False,False,False,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/User/MD_Mat_User_Brg.f90,User,MD_Mat_User_Brg,Def,True,False,False,False,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/User/MD_Mat_User_Core.f90,User,MD_Mat_User_Core,Def,True,False,True,False,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/User/MD_Mat_User_Def.f90,User,MD_Mat_User_Def,Def,True,True,True,True,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/User/MD_Mat_User_Umat.f90,User,MD_Mat_User_Umat,Def,True,False,False,False,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/User/MD_Mat_User_UMAT_Simple.f90,User,MD_Mat_User_UMAT_Simple,Def,True,False,False,False,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/User/MD_Mat_User_VUMAT.f90,User,MD_Mat_User_VUMAT,Def,True,False,False,False,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Viscoelas/MD_Mat_Visco_Brg.f90,Viscoelas,MD_Mat_Visco_Brg,Def,True,False,False,False,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Viscoelas/MD_Mat_Visco_Core.f90,Viscoelas,MD_Mat_Visco_Core,Def,True,True,True,True,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Viscoelas/MD_Mat_Visco_Creep.f90,Viscoelas,MD_Mat_Viscoelas_Creep,Def,True,False,False,False,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Viscoelas/MD_Mat_Visco_Def.f90,Viscoelas,MD_Mat_Visco_Def,Def,True,True,True,True,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Viscoelas/MD_Mat_Visco_KelvinVoigt.f90,Viscoelas,MD_Mat_Visco_KelvinVoigt,Def,True,False,False,False,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Viscoelas/MD_Mat_Visco_PronyDev.f90,Viscoelas,MD_Mat_Visco_PronyDev,Def,True,False,False,False,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Viscoelas/MD_Mat_Visco_PronyVol.f90,Viscoelas,MD_Mat_Visco_PronyVol,Def,True,False,False,False,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Viscoelas/MD_Mat_Visco_ViscoElastPlast.f90,Viscoelas,MD_Mat_Viscoelas_ViscoElastPlast,Def,True,False,False,False,False,True,False,False,
L3_MD,ufc_core/L3_MD/Bridge/Bridge_L4/MD_MatLibPH_Brg.f90,CrossLayer,MD_MatLibPH_Brg,Domain,True,True,True,True,True,True,True,False,L3 hot-path marker: freeze or migrate; legacy material route dependency
L3_MD,ufc_core/L3_MD/MD_L3_Layer.f90,CrossLayer,MD_L3_Layer,Def,True,False,False,False,False,True,False,True,
L4_PH,ufc_core/L4_PH/Material/Acoustic/PH_Mat_Acou_Def.f90,Acoustic,PH_Mat_Acou_Def,Def,True,True,True,True,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Acoustic/PH_Mat_Acou_Eval.f90,Acoustic,PH_Mat_Acou_Eval,Eval,False,False,False,False,False,False,False,False,
L4_PH,ufc_core/L4_PH/Material/Acoustic/PH_Mat_Acou_Linear_Core.f90,Acoustic,PH_Mat_Acou_Linear_Core,Def,True,True,True,False,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Composite/PH_Mat_Comp_Cast_Core.f90,Composite,PH_Mat_Comp_Cast_Core,Def,False,False,True,True,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Composite/PH_Mat_Comp_Core.f90,Composite,PH_Mat_Comp_Core,Def,True,True,True,True,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Composite/PH_Mat_Comp_Def.f90,Composite,PH_Mat_Comp_Def,Def,True,True,True,True,False,False,False,False,
L4_PH,ufc_core/L4_PH/Material/Composite/PH_Mat_Comp_Eval.f90,Composite,PH_Mat_Comp_Eval,Eval,False,False,False,False,False,False,False,False,
L4_PH,ufc_core/L4_PH/Material/Composite/PH_Mat_Comp_Hashin_Core.f90,Composite,PH_Mat_Comp_Hashin_Core,Domain,False,True,True,False,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Contract/PH_Mat_Constit_Def.f90,Contract,PH_Mat_Constit_Def,Def,False,True,False,True,False,False,False,False,
L4_PH,ufc_core/L4_PH/Material/Contract/PH_Mat_Props_Def.f90,Contract,PH_Mat_Props_Def,Def,False,True,True,True,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Contract/PH_Mat_Spcl_Def.f90,Contract,PH_Mat_Spcl_Def,Def,False,False,False,False,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Contract/PH_Mat_UMAT_Brg.f90,Contract,PH_Mat_UMAT_Brg,Def,False,True,True,False,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Contract/PH_Mat_UMAT_Def.f90,Contract,PH_Mat_UMAT_Def,Def,False,False,True,True,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Creep/PH_Mat_Creep_Core.f90,Creep,PH_Mat_Creep_Core,Def,False,True,True,False,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Creep/PH_Mat_Creep_Def.f90,Creep,PH_Mat_Creep_Def,Def,True,True,True,True,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Creep/PH_Mat_Creep_Eval.f90,Creep,PH_Mat_Creep_Eval,Def,True,True,True,True,False,True,False,False,needs closure-test anchor
L4_PH,ufc_core/L4_PH/Material/Damage/PH_Mat_Damage_Core.f90,Damage,PH_Mat_Damage_Core,Def,True,True,True,True,False,True,False,False,needs closure-test anchor
